Year,Track,Driver,Team,Compound,TyreLife,Stint,Secs,IsPit,LapNumber
2024,Hungarian Grand Prix,STR,Aston Martin,SOFT,15.0,1.0,84.813,False,12.0
2024,Hungarian Grand Prix,STR,Aston Martin,SOFT,16.0,1.0,85.366,False,13.0
2024,Hungarian Grand Prix,STR,Aston Martin,SOFT,17.0,1.0,88.097,True,14.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,2.0,2.0,104.868,False,15.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,3.0,2.0,84.322,False,16.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,4.0,2.0,85.634,False,17.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,5.0,2.0,85.007,False,18.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,6.0,2.0,85.119,False,19.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,7.0,2.0,84.747,False,20.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,8.0,2.0,85.063,False,21.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,9.0,2.0,84.807,False,22.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,10.0,2.0,85.801,False,23.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,11.0,2.0,85.558,False,24.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,12.0,2.0,85.743,False,25.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,13.0,2.0,85.992,False,26.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,14.0,2.0,86.225,False,27.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,15.0,2.0,84.903,False,28.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,16.0,2.0,84.409,False,29.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,17.0,2.0,84.176,False,30.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,18.0,2.0,84.439,False,31.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,19.0,2.0,84.233,False,32.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,20.0,2.0,84.743,False,33.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,21.0,2.0,84.849,False,34.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,22.0,2.0,84.497,False,35.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,23.0,2.0,85.8,False,36.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,24.0,2.0,84.94,False,37.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,25.0,2.0,85.623,False,38.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,26.0,2.0,84.328,False,39.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,27.0,2.0,84.379,False,40.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,28.0,2.0,84.445,False,41.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,29.0,2.0,84.463,False,42.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,30.0,2.0,84.594,False,43.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,31.0,2.0,84.749,False,44.0
2024,Hungarian Grand Prix,STR,Aston Martin,MEDIUM,32.0,2.0,87.098,True,45.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,2.0,3.0,102.054,False,46.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,3.0,3.0,82.836,False,47.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,4.0,3.0,82.338,False,48.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,5.0,3.0,82.778,False,49.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,6.0,3.0,82.628,False,50.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,7.0,3.0,83.071,False,51.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,8.0,3.0,82.675,False,52.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,9.0,3.0,82.826,False,53.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,10.0,3.0,82.938,False,54.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,11.0,3.0,82.648,False,55.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,12.0,3.0,82.791,False,56.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,13.0,3.0,82.929,False,57.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,14.0,3.0,83.052,False,58.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,15.0,3.0,83.017,False,59.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,16.0,3.0,83.361,False,60.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,17.0,3.0,83.024,False,61.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,18.0,3.0,83.577,False,62.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,19.0,3.0,83.829,False,63.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,20.0,3.0,83.773,False,64.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,21.0,3.0,83.183,False,65.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,22.0,3.0,83.425,False,66.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,23.0,3.0,83.757,False,67.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,24.0,3.0,83.787,False,68.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,25.0,3.0,84.387,False,69.0
2024,Hungarian Grand Prix,STR,Aston Martin,HARD,26.0,3.0,84.443,False,70.0
2024,Hungarian Grand Prix,ALO,Aston Martin,SOFT,3.0,1.0,91.876,False,1.0
2024,Hungarian Grand Prix,ALO,Aston Martin,SOFT,4.0,1.0,86.085,False,2.0
2024,Hungarian Grand Prix,ALO,Aston Martin,SOFT,5.0,1.0,86.908,False,3.0
2024,Hungarian Grand Prix,ALO,Aston Martin,SOFT,6.0,1.0,86.009,False,4.0
2024,Hungarian Grand Prix,ALO,Aston Martin,SOFT,7.0,1.0,85.978,False,5.0
2024,Hungarian Grand Prix,ALO,Aston Martin,SOFT,8.0,1.0,85.854,False,6.0
2024,Hungarian Grand Prix,ALO,Aston Martin,SOFT,9.0,1.0,86.161,True,7.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,2.0,2.0,103.292,False,8.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,3.0,2.0,84.968,False,9.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,4.0,2.0,85.175,False,10.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,5.0,2.0,84.631,False,11.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,6.0,2.0,84.813,False,12.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,7.0,2.0,85.408,False,13.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,8.0,2.0,84.94,False,14.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,9.0,2.0,85.375,False,15.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,10.0,2.0,85.567,False,16.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,11.0,2.0,85.636,False,17.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,12.0,2.0,84.987,False,18.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,13.0,2.0,85.083,False,19.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,14.0,2.0,84.807,False,20.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,15.0,2.0,85.217,False,21.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,16.0,2.0,85.159,False,22.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,17.0,2.0,85.898,False,23.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,18.0,2.0,85.935,False,24.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,19.0,2.0,85.379,False,25.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,20.0,2.0,85.889,False,26.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,21.0,2.0,84.703,False,27.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,22.0,2.0,86.242,False,28.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,23.0,2.0,83.792,False,29.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,24.0,2.0,84.341,False,30.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,25.0,2.0,84.322,False,31.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,26.0,2.0,84.056,False,32.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,27.0,2.0,84.402,False,33.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,28.0,2.0,84.709,False,34.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,29.0,2.0,84.71,False,35.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,30.0,2.0,84.698,False,36.0
2024,Hungarian Grand Prix,ALO,Aston Martin,MEDIUM,31.0,2.0,87.324,True,37.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,2.0,3.0,100.829,False,38.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,3.0,3.0,83.576,False,39.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,4.0,3.0,83.791,False,40.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,5.0,3.0,83.903,False,41.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,6.0,3.0,83.46,False,42.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,7.0,3.0,84.047,False,43.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,8.0,3.0,84.076,False,44.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,9.0,3.0,83.627,False,45.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,10.0,3.0,83.766,False,46.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,11.0,3.0,83.73,False,47.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,12.0,3.0,83.881,False,48.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,13.0,3.0,83.63,False,49.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,14.0,3.0,83.483,False,50.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,15.0,3.0,83.432,False,51.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,16.0,3.0,83.063,False,52.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,17.0,3.0,83.14,False,53.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,18.0,3.0,83.166,False,54.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,19.0,3.0,83.108,False,55.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,20.0,3.0,83.327,False,56.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,21.0,3.0,83.326,False,57.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,22.0,3.0,83.289,False,58.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,23.0,3.0,83.64,False,59.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,24.0,3.0,83.75,False,60.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,25.0,3.0,83.996,False,61.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,26.0,3.0,83.911,False,62.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,27.0,3.0,84.2,False,63.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,28.0,3.0,84.687,False,64.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,29.0,3.0,85.916,False,65.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,30.0,3.0,84.581,False,66.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,31.0,3.0,84.169,False,67.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,32.0,3.0,84.092,False,68.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,33.0,3.0,84.08,False,69.0
2024,Hungarian Grand Prix,ALO,Aston Martin,HARD,34.0,3.0,85.448,False,70.0
2024,Hungarian Grand Prix,RIC,RB,MEDIUM,1.0,1.0,94.329,False,1.0
2024,Hungarian Grand Prix,RIC,RB,MEDIUM,2.0,1.0,86.602,False,2.0
2024,Hungarian Grand Prix,RIC,RB,MEDIUM,3.0,1.0,86.545,False,3.0
2024,Hungarian Grand Prix,RIC,RB,MEDIUM,4.0,1.0,86.208,False,4.0
2024,Hungarian Grand Prix,RIC,RB,MEDIUM,5.0,1.0,86.01,False,5.0
2024,Hungarian Grand Prix,RIC,RB,MEDIUM,6.0,1.0,85.717,False,6.0
2024,Hungarian Grand Prix,RIC,RB,MEDIUM,7.0,1.0,86.3,True,7.0
2024,Hungarian Grand Prix,RIC,RB,HARD,1.0,2.0,103.084,False,8.0
2024,Hungarian Grand Prix,RIC,RB,HARD,2.0,2.0,84.708,False,9.0
2024,Hungarian Grand Prix,RIC,RB,HARD,3.0,2.0,85.145,False,10.0
2024,Hungarian Grand Prix,RIC,RB,HARD,4.0,2.0,84.905,False,11.0
2024,Hungarian Grand Prix,RIC,RB,HARD,5.0,2.0,84.81,False,12.0
2024,Hungarian Grand Prix,RIC,RB,HARD,6.0,2.0,85.269,False,13.0
2024,Hungarian Grand Prix,RIC,RB,HARD,7.0,2.0,85.384,False,14.0
2024,Hungarian Grand Prix,RIC,RB,HARD,8.0,2.0,86.242,False,15.0
2024,Hungarian Grand Prix,RIC,RB,HARD,9.0,2.0,85.67,False,16.0
2024,Hungarian Grand Prix,RIC,RB,HARD,10.0,2.0,85.531,False,17.0
2024,Hungarian Grand Prix,RIC,RB,HARD,11.0,2.0,85.803,False,18.0
2024,Hungarian Grand Prix,RIC,RB,HARD,12.0,2.0,85.634,False,19.0
2024,Hungarian Grand Prix,RIC,RB,HARD,13.0,2.0,85.467,False,20.0
2024,Hungarian Grand Prix,RIC,RB,HARD,14.0,2.0,85.573,False,21.0
2024,Hungarian Grand Prix,RIC,RB,HARD,15.0,2.0,85.4,False,22.0
2024,Hungarian Grand Prix,RIC,RB,HARD,16.0,2.0,85.664,False,23.0
2024,Hungarian Grand Prix,RIC,RB,HARD,17.0,2.0,85.611,False,24.0
2024,Hungarian Grand Prix,RIC,RB,HARD,18.0,2.0,85.247,False,25.0
2024,Hungarian Grand Prix,RIC,RB,HARD,19.0,2.0,85.689,False,26.0
2024,Hungarian Grand Prix,RIC,RB,HARD,20.0,2.0,85.931,False,27.0
2024,Hungarian Grand Prix,RIC,RB,HARD,21.0,2.0,88.132,True,28.0
2024,Hungarian Grand Prix,RIC,RB,HARD,1.0,3.0,99.927,False,29.0
2024,Hungarian Grand Prix,RIC,RB,HARD,2.0,3.0,82.64,False,30.0
2024,Hungarian Grand Prix,RIC,RB,HARD,3.0,3.0,83.098,False,31.0
2024,Hungarian Grand Prix,RIC,RB,HARD,4.0,3.0,83.611,False,32.0
2024,Hungarian Grand Prix,RIC,RB,HARD,5.0,3.0,85.787,False,33.0
2024,Hungarian Grand Prix,RIC,RB,HARD,6.0,3.0,83.826,False,34.0
2024,Hungarian Grand Prix,RIC,RB,HARD,7.0,3.0,83.656,False,35.0
2024,Hungarian Grand Prix,RIC,RB,HARD,8.0,3.0,83.643,False,36.0
2024,Hungarian Grand Prix,RIC,RB,HARD,9.0,3.0,83.689,False,37.0
2024,Hungarian Grand Prix,RIC,RB,HARD,10.0,3.0,84.005,False,38.0
2024,Hungarian Grand Prix,RIC,RB,HARD,11.0,3.0,85.353,False,39.0
2024,Hungarian Grand Prix,RIC,RB,HARD,12.0,3.0,84.046,False,40.0
2024,Hungarian Grand Prix,RIC,RB,HARD,13.0,3.0,84.337,False,41.0
2024,Hungarian Grand Prix,RIC,RB,HARD,14.0,3.0,84.481,False,42.0
2024,Hungarian Grand Prix,RIC,RB,HARD,15.0,3.0,85.182,False,43.0
2024,Hungarian Grand Prix,RIC,RB,HARD,16.0,3.0,83.982,False,44.0
2024,Hungarian Grand Prix,RIC,RB,HARD,17.0,3.0,83.966,False,45.0
2024,Hungarian Grand Prix,RIC,RB,HARD,18.0,3.0,83.838,False,46.0
2024,Hungarian Grand Prix,RIC,RB,HARD,19.0,3.0,83.904,False,47.0
2024,Hungarian Grand Prix,RIC,RB,HARD,20.0,3.0,84.01,False,48.0
2024,Hungarian Grand Prix,RIC,RB,HARD,21.0,3.0,83.645,False,49.0
2024,Hungarian Grand Prix,RIC,RB,HARD,22.0,3.0,83.549,False,50.0
2024,Hungarian Grand Prix,RIC,RB,HARD,23.0,3.0,83.564,False,51.0
2024,Hungarian Grand Prix,RIC,RB,HARD,24.0,3.0,83.443,False,52.0
2024,Hungarian Grand Prix,RIC,RB,HARD,25.0,3.0,83.289,False,53.0
2024,Hungarian Grand Prix,RIC,RB,HARD,26.0,3.0,83.2,False,54.0
2024,Hungarian Grand Prix,RIC,RB,HARD,27.0,3.0,85.433,False,55.0
2024,Hungarian Grand Prix,RIC,RB,HARD,28.0,3.0,83.623,False,56.0
2024,Hungarian Grand Prix,RIC,RB,HARD,29.0,3.0,83.561,False,57.0
2024,Hungarian Grand Prix,RIC,RB,HARD,30.0,3.0,83.467,False,58.0
2024,Hungarian Grand Prix,RIC,RB,HARD,31.0,3.0,83.829,False,59.0
2024,Hungarian Grand Prix,RIC,RB,HARD,32.0,3.0,83.902,False,60.0
2024,Hungarian Grand Prix,RIC,RB,HARD,33.0,3.0,83.92,False,61.0
2024,Hungarian Grand Prix,RIC,RB,HARD,34.0,3.0,84.356,False,62.0
2024,Hungarian Grand Prix,RIC,RB,HARD,35.0,3.0,87.487,False,63.0
2024,Hungarian Grand Prix,RIC,RB,HARD,36.0,3.0,87.195,False,64.0
2024,Hungarian Grand Prix,RIC,RB,HARD,37.0,3.0,85.457,False,65.0
2024,Hungarian Grand Prix,RIC,RB,HARD,38.0,3.0,84.848,False,66.0
2024,Hungarian Grand Prix,RIC,RB,HARD,39.0,3.0,84.937,False,67.0
2024,Hungarian Grand Prix,RIC,RB,HARD,40.0,3.0,85.525,False,68.0
2024,Hungarian Grand Prix,RIC,RB,HARD,41.0,3.0,88.092,False,69.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,MEDIUM,1.0,1.0,95.921,False,1.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,MEDIUM,2.0,1.0,88.821,True,2.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,1.0,2.0,101.266,False,3.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,2.0,2.0,83.509,False,4.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,3.0,2.0,84.206,False,5.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,4.0,2.0,84.687,False,6.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,5.0,2.0,85.002,False,7.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,6.0,2.0,84.829,False,8.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,7.0,2.0,85.234,False,9.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,8.0,2.0,84.978,False,10.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,9.0,2.0,84.786,False,11.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,10.0,2.0,85.058,False,12.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,11.0,2.0,85.285,False,13.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,12.0,2.0,85.135,False,14.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,13.0,2.0,85.081,False,15.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,14.0,2.0,85.889,False,16.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,15.0,2.0,85.969,False,17.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,16.0,2.0,86.286,False,18.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,17.0,2.0,85.533,False,19.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,18.0,2.0,85.279,False,20.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,19.0,2.0,85.309,False,21.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,20.0,2.0,85.417,False,22.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,21.0,2.0,85.693,False,23.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,22.0,2.0,85.819,False,24.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,23.0,2.0,85.639,False,25.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,24.0,2.0,85.994,False,26.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,25.0,2.0,87.222,False,27.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,26.0,2.0,87.011,False,28.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,27.0,2.0,87.89,True,29.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,1.0,3.0,102.766,False,30.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,2.0,3.0,83.925,False,31.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,3.0,3.0,83.765,False,32.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,4.0,3.0,84.096,False,33.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,5.0,3.0,86.129,False,34.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,6.0,3.0,83.794,False,35.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,7.0,3.0,84.046,False,36.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,8.0,3.0,84.02,False,37.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,9.0,3.0,84.033,False,38.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,10.0,3.0,84.212,False,39.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,11.0,3.0,84.307,False,40.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,12.0,3.0,84.178,False,41.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,13.0,3.0,84.037,False,42.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,14.0,3.0,84.366,False,43.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,15.0,3.0,84.676,False,44.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,16.0,3.0,86.055,False,45.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,17.0,3.0,83.614,False,46.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,18.0,3.0,84.394,False,47.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,19.0,3.0,85.42,False,48.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,20.0,3.0,84.112,False,49.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,21.0,3.0,83.851,False,50.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,22.0,3.0,84.03,False,51.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,23.0,3.0,83.878,False,52.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,24.0,3.0,83.559,False,53.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,25.0,3.0,83.461,False,54.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,26.0,3.0,83.597,False,55.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,27.0,3.0,83.741,False,56.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,28.0,3.0,83.971,False,57.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,29.0,3.0,85.961,False,58.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,30.0,3.0,86.496,False,59.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,31.0,3.0,85.022,False,60.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,32.0,3.0,84.102,False,61.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,33.0,3.0,84.28,False,62.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,34.0,3.0,85.49,False,63.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,35.0,3.0,85.253,False,64.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,36.0,3.0,88.97,False,65.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,37.0,3.0,88.909,False,66.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,38.0,3.0,85.645,False,67.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,39.0,3.0,84.97,False,68.0
2024,Hungarian Grand Prix,HUL,Haas F1 Team,HARD,40.0,3.0,85.294,False,69.0
2024,Hungarian Grand Prix,ALB,Williams,SOFT,1.0,1.0,93.24,False,1.0
2024,Hungarian Grand Prix,ALB,Williams,SOFT,2.0,1.0,86.441,False,2.0
2024,Hungarian Grand Prix,ALB,Williams,SOFT,3.0,1.0,86.583,False,3.0
2024,Hungarian Grand Prix,ALB,Williams,SOFT,4.0,1.0,85.933,False,4.0
2024,Hungarian Grand Prix,ALB,Williams,SOFT,5.0,1.0,86.179,False,5.0
2024,Hungarian Grand Prix,ALB,Williams,SOFT,6.0,1.0,88.058,True,6.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,1.0,2.0,102.198,False,7.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,2.0,2.0,84.624,False,8.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,3.0,2.0,84.892,False,9.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,4.0,2.0,85.111,False,10.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,5.0,2.0,84.572,False,11.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,6.0,2.0,84.889,False,12.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,7.0,2.0,85.381,False,13.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,8.0,2.0,85.068,False,14.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,9.0,2.0,85.132,False,15.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,10.0,2.0,85.501,False,16.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,11.0,2.0,85.944,False,17.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,12.0,2.0,86.837,False,18.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,13.0,2.0,85.651,False,19.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,14.0,2.0,85.197,False,20.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,15.0,2.0,85.39,False,21.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,16.0,2.0,85.124,False,22.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,17.0,2.0,85.347,False,23.0
2024,Hungarian Grand Prix,ALB,Williams,HARD,18.0,2.0,85.586,False,24.0
